Date,Open,High,Low,Close,Volume,Change
2018-02-05,1508620.0,1547490,1527580,1537735,5553123,-1.372251879016933
2018-02-06,1521685.0,1521885,1493590,1508125,4028040,-1.664688457569027
2018-02-07,1499360.0,1530300,1498120,1505890,11150343,-0.1562907315374489
2018-02-08,1472050.0,1511445,1486785,1500835,7448006,0.0536962722539318
2018-02-09,1479595.0,1483280,1461365,1472650,6417403,-1.8078441023273308
2018-02-12,1485415.0,1488790,1470560,1479970,4949422,0.4832495960401899
2018-02-13,1483745.0,1492755,1476085,1482415,3974422,0.0953619599094452
2018-02-14,1507310.0,1488920,1479330,1485640,7216437,0.1903087316307405
2018-02-19,1510595.0,1515685,1500195,1509245,3830097,1.372725502666872
2018-02-20,1503710.0,1514960,1500830,1505615,2777461,-0.2318200594761522
2018-02-21,1501575.0,1509465,1497385,1504020,2958045,0.0419053967140393
2018-02-22,1509450.0,1505370,1494030,1499415,2400479,-0.2820760678866252
2018-02-23,1521555.0,1514955,1504470,1510360,2677401,0.5307613325531896
2018-02-26,1527745.0,1526395,1514470,1520805,2685556,0.610447072129826
2018-02-27,1513420.0,1530900,1520030,1524015,3239783,0.2507042877587376
2018-02-28,1491420.0,1518635,1505530,1510665,4658107,-0.7773240138012448
2018-03-02,1495445.0,1498555,1484200,1492400,5331654,-1.054777667572414
2018-03-05,1500900.0,1499025,1486525,1490285,4571755,-0.178257197790246
2018-03-06,1498620.0,1505665,1494620,1501530,4376256,0.6892928474984356
2018-03-07,1496795.0,1503020,1491435,1495060,2973945,-0.3178621332844554
2018-03-08,1502395.0,1503190,1490380,1498030,2606903,0.282167849907505
2018-03-09,1522655.0,1511100,1495860,1503605,3014001,0.6486196784407765
2018-03-12,1519910.0,1527210,1516345,1521505,2714456,1.1064307655850718
2018-03-13,1513295.0,1523215,1514270,1518715,2703222,-0.1303151128533937
2018-03-14,1514130.0,1518550,1508115,1514420,2544381,-0.2483941487599131
2018-03-15,1515650.0,1519390,1508290,1514515,2912198,-0.0021079690778405
2018-03-16,1517475.0,1519415,1509315,1513815,2518483,-0.0664063987638076
2018-03-19,1506695.0,1520350,1509970,1513885,2835109,-0.1040736291170992
2018-03-20,1516770.0,1515715,1502955,1512140,2579061,-0.1842101088861341
2018-03-21,1522070.0,1520535,1512420,1515910,2517990,0.1969818536302478
2018-03-22,1496565.0,1527655,1514790,1518980,3263184,0.0284260975822033
2018-03-23,1488830.0,1505365,1485880,1493165,4714803,-1.6661712324028897
2018-03-26,1503455.0,1499120,1481080,1492720,5054772,-0.1447178432829943
2018-03-27,1492765.0,1510320,1495935,1503150,3012631,0.8812806855553751
2018-03-28,1489130.0,1497390,1483250,1488890,4029527,-0.7863275755459097
2018-03-29,1502040.0,1499610,1483145,1493640,3511956,0.3376416048173303
2018-03-30,1503435.0,1505720,1496745,1500735,1838753,0.5556546193682651
2018-04-02,1487025.0,1508580,1497955,1501395,2164120,0.1234601233999836
2018-04-03,1493885.0,1494105,1482005,1490040,3323723,-0.5175004041308457
2018-04-04,1497090.0,1498720,1486195,1490555,2620740,-0.0006526064551874
2018-04-05,1494420.0,1502400,1491935,1497095,2487064,0.3636878162404254
2018-04-06,1491910.0,1499100,1488730,1493415,2577434,-0.0973914299188847
2018-04-09,1524485.0,1526520,1516020,1521510,2189594,-0.0141237531606289
2018-04-10,1537210.0,1534420,1517235,1528550,2719018,0.2391234359916962
2018-04-11,1579605.0,1581030,1571975,1575255,2744875,0.3338027959214757
2018-04-12,1577720.0,1584945,1571945,1577395,2716532,-0.0789332322625915
2018-04-13,1580840.0,1583395,1571865,1578410,2422742,0.1385068502994117
2018-04-16,1578980.0,1584275,1572410,1576850,2565544,0.0086254263914934
2018-04-17,1584100.0,1583445,1573215,1578040,2835009,0.11400262324187
2018-04-18,1592285.0,1591270,1577955,1585665,2947293,0.546844760588099
2018-04-19,1589665.0,1600820,1584800,1593710,4278230,0.2953941609115949
2018-04-20,1580995.0,1594120,1578600,1584065,3469991,-0.358418916397223
2018-04-23,1582185.0,1586485,1573340,1577990,2868294,-0.4555412477948324
2018-04-24,1574755.0,1589565,1575840,1583110,3682387,0.2627845610336609
2018-04-25,1575365.0,1578940,1565465,1569975,4462345,-0.6240846587473869
2018-04-26,1580320.0,1580190,1568235,1573135,2602789,0.2090327838000774
2018-04-27,1580120.0,1583985,1573350,1578200,2969428,0.4026988262362589
2018-04-30,1576115.0,1585480,1573145,1579315,4085543,0.2432802863232167
2018-05-02,1572395.0,1583385,1567770,1574960,3842314,-0.1203597118788084
2018-05-03,1572890.0,1578465,1566075,1573315,3061144,-0.2311667372766448
2018-05-04,1578085.0,1575795,1564740,1567990,3780469,-0.4075142524855249
2018-05-08,1574480.0,1585580,1570075,1576440,3254068,0.1534293461979924
2018-05-09,1587035.0,1582960,1568660,1577940,3212249,0.0749306035870845
2018-05-10,1589895.0,1591810,1580680,1585900,3126215,0.3551123370453076
2018-05-11,1592425.0,1595555,1585205,1590495,3290133,0.4549647839871876
2018-05-14,1594490.0,1597220,1586850,1592275,3375931,0.1955873903866335
2018-05-15,1590290.0,1603705,1587875,1597295,2633950,0.1929436214909961
2018-05-16,1596860.0,1595145,1586265,1591125,2859881,-0.3665699510858204
2018-05-17,1596495.0,1599955,1591295,1594165,2559000,0.121541917231835
2018-05-18,1602010.0,1601265,1592710,1598175,1838859,0.2934324639072004
2018-05-21,1600885.0,1606330,1596715,1601165,1953324,0.1647005492119843
2018-05-23,1597245.0,1604430,1592375,1596615,3535722,-0.3597979841733637
2018-05-24,1593155.0,1601215,1591515,1596105,3283431,0.0671120352736089
2018-05-25,1587810.0,1598845,1587440,1592140,2736668,-0.2843354121338968
2018-05-28,1586765.0,1594075,1577755,1586455,3972579,0.3223018837608143
2018-05-29,1576980.0,1590890,1578740,1582640,2439849,-0.2319710809621614
2018-05-30,1580955.0,1580355,1565840,1571155,3110228,-0.8227768924398708
2018-05-31,1599265.0,1607415,1594705,1602850,3143274,0.6736217804034061
2018-06-01,1603835.0,1605085,1595015,1600220,5271800,-0.035140148296202
2018-06-04,1603410.0,1608380,1596735,1601965,3836339,0.1877769453644825
2018-06-05,1610650.0,1606785,1597245,1601890,2800042,0.1321828184144982
2018-06-07,1613630.0,1614810,1605940,1610630,2025905,0.5879641207371605
2018-06-08,1610260.0,1617625,1605690,1609530,2628289,-0.1076056780392104
2018-06-11,1618395.0,1614995,1606680,1611460,2005303,0.1693439263045834
2018-06-12,1617055.0,1622135,1612240,1617275,2696952,0.3032644887968156
2018-06-14,1623660.0,1630095,1618315,1621110,2266579,-0.5734219104156026
2018-06-15,1671155.0,1687850,1677285,1681320,2363227,-0.0838679522577446
2018-06-18,1676645.0,1686140,1668485,1674060,3488866,-0.8616216967733191
2018-06-19,1667925.0,1681630,1664045,1668550,2905151,-0.5652121420828583
2018-06-20,1675090.0,1675545,1661890,1671210,2848809,0.2130506728630741
2018-06-21,1667840.0,1680880,1668705,1672835,1968965,0.108282655994393
2018-06-22,1678680.0,1674590,1663265,1670860,2608020,-0.1951133704850168
2018-06-25,1672865.0,1685225,1672605,1679120,2947890,0.4569638746980135
2018-06-26,1678235.0,1676920,1666075,1671895,2205915,-0.4837949706747517
2018-06-27,1676245.0,1685380,1669860,1676870,2103021,0.0281610742639495
2018-06-28,1681530.0,1682125,1670365,1675330,2887274,-0.4162181405338166
2018-06-29,1680410.0,1686350,1672590,1679375,1881757,0.1024060307328593
2018-07-02,1671840.0,1686230,1666120,1671980,2800563,-0.5619176798611335
2018-07-03,1668830.0,1677895,1663220,1671135,2493212,-0.356178355735451
2018-07-04,1668035.0,1673835,1662990,1668315,2150914,-0.0913337544110904
2018-07-05,1666050.0,1671675,1659065,1663820,1565260,-0.3300401836733738
2018-07-06,1675750.0,1674675,1657935,1669270,2063978,0.5902403041014136
2018-07-09,1683530.0,1682780,1670220,1677585,1697776,0.3462555968629893
2018-07-10,1679790.0,1688585,1677860,1682345,2239946,0.2886295386616644
2018-07-11,1667280.0,1683790,1668400,1675335,1944102,-0.4716785074485607
2018-07-12,1674240.0,1675540,1660805,1669475,2948317,0.0740569780185768
2018-07-13,1678900.0,1678460,1668790,1673905,1614429,0.3943580592424168
2018-07-16,1667660.0,1683470,1672675,1676450,1310179,0.2022484069600331
2018-07-17,1669925.0,1671045,1660320,1664065,2325049,-0.5007377464359957
2018-07-18,1681885.0,1683090,1672370,1675635,1473462,0.0158684129772249
2018-07-19,1678480.0,1686025,1673770,1677845,1638470,-0.0816093575312077
2018-07-20,1678985.0,1684625,1672470,1679385,1956333,-0.0083198541351252
2018-07-23,1675465.0,1681770,1671125,1675380,1699986,-0.2229363558668257
2018-07-24,1679990.0,1680370,1670285,1675555,1382357,0.025308338978507
2018-07-25,1681710.0,1682780,1673365,1676360,1318214,-0.1091414036836442
2018-07-26,1684135.0,1686060,1674510,1679970,1448991,0.2597194323022217
2018-07-27,1678830.0,1687535,1679410,1682470,1361935,0.0933908615418107
2018-07-30,1679110.0,1682375,1673080,1677095,3172903,-0.2791780539730588
2018-07-31,1679505.0,1683200,1674180,1678085,3115327,-0.0117803763426301
2018-08-01,1676425.0,1684235,1673830,1678610,2269226,0.3882699103262813
2018-08-02,1677590.0,1680800,1667565,1672420,2048473,-0.3091891131392227
2018-08-03,1680105.0,1682035,1672505,1677210,1679305,0.192349724987908
2018-08-06,1679000.0,1683490,1674185,1677765,862728,0.1211576762959397
2018-08-07,1684690.0,1684810,1674860,1681860,854918,0.1009990450764957
2018-08-08,1675830.0,1687635,1679815,1682805,2162490,0.080360018541857
2018-08-09,1678925.0,1681175,1671540,1677830,1857168,-0.0421326018804198
2018-08-10,1675005.0,1683215,1672310,1677000,2230906,0.1029040898853542
2018-08-13,1670050.0,1678940,1666035,1671015,1266698,-0.6801889888820046
2018-08-14,1657875.0,1673245,1664825,1668835,1328885,-0.2529778567120697
2018-08-16,1662740.0,1665930,1647060,1656890,1980675,-0.6389680344320593
2018-08-17,1667325.0,1667535,1657440,1662160,1377858,0.4142222102788768
2018-08-20,1666785.0,1670940,1660525,1665140,1110315,0.2469421510687947
2018-08-21,1674025.0,1672120,1662845,1669040,1475597,0.1824827496647454
2018-08-22,1680890.0,1678060,1668920,1672355,2550352,0.2035733874837402
2018-08-23,1681015.0,1683890,1675615,1679685,2842351,0.3378958202150335
2018-08-24,1688685.0,1686985,1676485,1682815,2403824,0.1258607402625221
2018-08-27,1693660.0,1692895,1684200,1688695,2541778,0.4329366732776735
2018-08-28,1691395.0,1696565,1687695,1690550,1532346,0.0891613329142143
2018-08-29,1716855.0,1713940,1707460,1710505,1398545,-0.0358690567192305
2018-08-30,1713535.0,1719690,1711615,1714750,2791241,0.1010754064054871
2018-08-31,1715885.0,1720530,1709315,1716780,5165375,0.0553123384470212
2018-09-03,1716010.0,1718955,1709965,1714110,1602442,-0.0854858984162036
2018-09-04,1715570.0,1721000,1712730,1718195,1752900,0.1711287662082358
2018-09-05,1709330.0,1719790,1709030,1713230,2064841,-0.131857251903353
2018-09-06,1703970.0,1713710,1703405,1708670,1904167,-0.2008094509017214
2018-09-07,1705440.0,1707825,1698425,1703425,1740168,-0.2652860554436756
2018-09-10,1705700.0,1710080,1699920,1705570,2041895,0.118160153618328
2018-09-11,1711850.0,1709570,1699255,1704455,1960054,0.0285617056896754
2018-09-12,1714540.0,1717510,1706635,1712450,1810377,0.1811743754684471
2018-09-13,1715095.0,1718135,1708585,1712550,2564847,0.0958997994445337
2018-09-14,1716155.0,1718120,1710960,1714445,1879159,0.309946506833144
2018-09-17,1710350.0,1720925,1712035,1716680,2330952,0.057366346042742
2018-09-18,1721810.0,1716720,1705340,1712410,1911702,-0.2483440060520599
2018-09-19,1733180.0,1735820,1725440,1730785,2186166,0.3590621484525796
2018-09-20,1735680.0,1738765,1728480,1733940,2552725,0.0394060897055437
2018-09-21,1758300.0,1760435,1749930,1755930,2346770,0.214319305560876
2018-09-27,1763065.0,1767580,1751990,1761125,2023181,0.0921894911231892
2018-09-28,1767940.0,1767000,1757640,1761990,2347888,-0.0092686348116474
2018-10-01,1773195.0,1772455,1761850,1767230,2013142,0.1958033826860531
2018-10-02,1772370.0,1778095,1764555,1769695,2173582,-0.2827383038712981
2018-10-04,1794370.0,1817870,1801030,1806695,1470602,-0.4020281094343312
2018-10-05,1789710.0,1799555,1787650,1792975,1929109,-0.8011159347990383
2018-10-08,1786885.0,1794725,1780755,1785610,1449741,-0.2529741616304582
2018-10-10,1751950.0,1792125,1777645,1783345,1687118,-0.6269370353573009
2018-10-11,1734435.0,1758720,1737060,1745475,2788690,-2.209264222895772
2018-10-12,1741155.0,1747705,1726930,1741225,3132008,-0.3013483368125182
2018-10-15,1739920.0,1745045,1733045,1737120,1476925,-0.21327440423464
2018-10-16,1752095.0,1744905,1731955,1736695,1459931,-0.0623409069811884
2018-10-17,1742955.0,1755750,1743630,1749920,2798442,0.927337476415148
2018-10-18,1729905.0,1747705,1734545,1739275,2409857,-0.3907207081457992
2018-10-19,1732100.0,1737845,1722030,1732215,2076558,-0.3065466946107708
2018-10-22,1731390.0,1744105,1725360,1736060,1422312,0.2629846658520898
2018-10-23,1714185.0,1736965,1718335,1723290,1336772,-0.8322477726500963
2018-10-24,1692755.0,1721015,1703705,1710660,1654163,-0.6039993807889178
2018-10-25,1700560.0,1701375,1684575,1694910,1532266,-1.2347072605603815
2018-10-26,1692900.0,1707370,1682720,1691300,1596842,-0.5744663967563161
2018-10-29,1680670.0,1700435,1680465,1686705,1219270,-0.6091590267874197
2018-10-30,1690830.0,1689805,1672630,1683640,1634448,-0.3339050549737378
2018-10-31,1692155.0,1697295,1683055,1690535,1049052,0.670980803746946
2018-11-01,1697270.0,1700360,1685235,1692840,1102643,0.5068929183387735
2018-11-02,1701340.0,1708955,1685615,1700090,1545129,1.1219533322999566
2018-11-05,1707155.0,1705765,1694205,1699410,1850529,0.0442274181411807
2018-11-06,1704105.0,1710835,1699570,1703340,1034310,0.1881617540502733
2018-11-07,1710510.0,1709665,1696240,1701465,1769782,-0.0474723404189064
2018-11-08,1735220.0,1743800,1734030,1738110,1189489,0.4552888457310163
2018-11-09,1733255.0,1740875,1727360,1733440,1351730,-0.2814336362434351
2018-11-12,1723465.0,1740005,1726490,1734235,1477147,-0.3164832000914181
2018-11-13,1721655.0,1731950,1713760,1723610,1552358,-0.849582836180589
2018-11-14,1772830.0,1771110,1750695,1760130,2356083,0.1197369904017342
2018-11-15,1754000.0,1785160,1767210,1777590,2551013,0.2584892048122828
2018-11-16,1776300.0,1770515,1748060,1761040,3380325,0.3647615336750358
2018-11-19,1764125.0,1784530,1771005,1780020,3673666,0.5254813383587129
2018-11-20,1752275.0,1772890,1754770,1761520,2691188,-0.7264518718691303
2018-11-21,1756445.0,1763460,1744200,1754940,2359795,-0.5748707120733729
2018-11-22,1747120.0,1763090,1749930,1756960,1795225,0.2697003650188987
2018-11-23,1733780.0,1756000,1737580,1746935,2413632,-0.3020190172464896
2018-11-26,1748545.0,1743210,1727390,1736825,4475422,-0.2299066711689893
2018-11-27,1748640.0,1754235,1739530,1745675,2678891,0.6839023885687765
2018-11-28,1765580.0,1758595,1742435,1752275,2928790,0.2659541201080828
2018-11-29,1763015.0,1773055,1756135,1762310,4838543,0.3204276366290315
2018-11-30,1770500.0,1771620,1756450,1763240,3088118,-0.0669612452651558
2018-12-03,1767130.0,1783675,1761305,1774680,3444224,1.0526497989027106
2018-12-04,1754285.0,1775410,1761000,1767975,2369188,-0.2401533336696105
2018-12-05,1753030.0,1766345,1748490,1759660,2876958,-0.853345876688395
2018-12-06,1746810.0,1761075,1742210,1750225,2890683,-0.4538592288211939
2018-12-07,1743695.0,1752885,1738235,1744425,2819915,0.0101722922771634
2018-12-10,1739715.0,1751280,1735685,1742830,3520920,-0.777386501778392
2018-12-11,1740990.0,1745295,1734195,1739785,2458732,-0.0265786039362365
2018-12-12,1737450.0,1747365,1734315,1743100,3839865,0.5472411954277663
2018-12-13,1748205.0,1753795,1741685,1748820,3490650,0.4233920369410444
2018-12-14,1729015.0,1753375,1738035,1743130,3314452,-0.4912674409221348
2018-12-17,1713930.0,1734120,1722420,1727815,3711459,-0.2669679547696208
2018-12-18,1715180.0,1721645,1707520,1714500,3453182,-0.8542829591217722
2018-12-19,1708235.0,1722315,1708230,1715935,4740031,-0.0426552954455994
2018-12-20,1729775.0,1745570,1729590,1737000,3226494,-0.5153934708520764
2018-12-21,1726275.0,1736935,1720760,1727490,3330754,-0.7368310269558203
2018-12-24,1705810.0,1732730,1717830,1724740,2273548,-0.4457345610400004
2018-12-26,1724200.0,1714435,1695595,1705170,5583932,-1.4352910033376372
2018-12-27,1722555.0,1732180,1708520,1716670,3807014,1.4499138334201298
2018-12-28,1708870.0,1727300,1714525,1720150,2702118,0.1641114080128114
2019-01-02,1703455.0,1717890,1696395,1705540,5057754,-0.6360446467072375
2019-01-03,1697810.0,1710715,1694795,1701860,2708969,-0.1471658800555297
2019-01-04,1719790.0,1707845,1689440,1700695,2690238,0.0100856071402908
2019-01-07,1725890.0,1728770,1711345,1720830,5685404,1.873907071180697
2019-01-08,1740520.0,1742105,1728625,1734765,4731219,0.4026633595634267
2019-01-09,1748610.0,1749685,1733400,1743105,4410366,0.6348220868191177
2019-01-10,1749525.0,1753020,1741240,1745885,3682503,0.1282176601780692
2019-01-11,1750175.0,1755495,1743660,1749515,3663997,0.1740771756673844
2019-01-14,1754675.0,1755850,1743575,1748695,4097556,-0.039693427771062
2019-01-15,1760485.0,1761670,1750165,1757510,5833131,0.3222541834140613
2019-01-16,1760230.0,1766095,1752190,1757745,4102071,0.3324775672490277
2019-01-17,1772430.0,1774165,1763855,1768205,3300689,-0.0684954686661026
2019-01-18,1778370.0,1778510,1766420,1773665,3639752,0.5133323336314143
2019-01-21,1777105.0,1783035,1773865,1779225,5800295,0.3012802993987293
2019-01-22,1771225.0,1781825,1771125,1775660,3739261,-0.1781946335413073
2019-01-23,1770070.0,1776460,1766750,1772210,4130184,-0.0506608142694761
2019-01-24,1777315.0,1774170,1766160,1770450,2874276,0.0348311592181792
2019-01-25,1775940.0,1783185,1771605,1777465,4030430,0.2866410981355135
2019-01-28,1771645.0,1781250,1770655,1775580,3353715,0.1860958005842229
2019-01-29,1779285.0,1777450,1767035,1772935,2210146,-0.1820697866851136
2019-01-30,1782790.0,1783820,1771880,1776970,2571802,0.2573622997482913
2019-01-31,1784980.0,1788875,1777735,1784085,2018660,0.4751268258423975
2019-02-01,1786825.0,1790985,1778395,1784115,2597729,0.1773234354793966
2019-02-07,1778910.0,1791770,1782775,1787610,2948907,0.3203650482889039
2019-02-08,1781375.0,1785150,1773915,1779915,3379484,-0.3706786789032075
2019-02-11,1784020.0,1786540,1776620,1781925,1776480,0.1213731148419016
2019-02-12,1788630.0,1788295,1779390,1783525,1701112,0.0575047263507734
2019-02-13,1793610.0,1794855,1783335,1790530,1729778,0.3992428532610389
2019-02-14,1790620.0,1798045,1789010,1794090,2646212,0.2834084634796216
2019-02-15,1800025.0,1795495,1785265,1790195,2769787,-0.2195931584673223
2019-02-18,1802400.0,1805980,1796000,1801815,2165869,0.6729943689797802
2019-02-19,1806360.0,1806430,1799060,1803045,1153270,0.070868320409504
2019-02-20,1811195.0,1811485,1802625,1808070,1648532,0.4569679369528445
2019-02-21,1808905.0,1815850,1806200,1811555,1676765,0.1791788984911785
2019-02-22,1813930.0,1811695,1804405,1809070,1410244,-0.1323521266081446
2019-02-25,1812370.0,1821000,1809165,1816430,1583758,0.3856721175241544
2019-02-26,1811190.0,1816575,1806610,1811370,1908398,-0.1742076815975996
2019-02-27,1814120.0,1816250,1808430,1812565,1117837,0.0748101520561693
2019-02-28,1819360.0,1818785,1808945,1813375,2108432,-0.0055313205460754
2019-03-04,1812415.0,1826060,1812350,1818305,2172969,0.2775688456209579
2019-03-05,1813735.0,1818010,1808185,1813815,1254627,-0.3416614715191323
2019-03-06,1806045.0,1816680,1809120,1812510,1061135,-0.0797193510793874
2019-03-07,1799335.0,1810580,1800155,1804900,1190369,-0.5574826445681812
2019-03-08,1794020.0,1803135,1792525,1797600,1728752,-0.4619157800280486
2019-03-11,1804770.0,1798410,1788635,1794345,1456034,-0.1883831821238618
2019-03-12,1803695.0,1808425,1798960,1803350,1261077,0.6368527304420663
2019-03-13,1808865.0,1807220,1798280,1802500,1166605,-0.0327598579544375
2019-03-14,1808875.0,1812280,1804350,1807985,3241991,0.2006881582385231
2019-03-15,1812375.0,1815330,1805210,1811330,2090436,0.2318473535577692
2019-03-18,1815105.0,1816650,1808315,1813290,3750727,0.175940916978616
2019-03-19,1813305.0,1818380,1811760,1814740,1348341,0.0611642969957548
2019-03-20,1811565.0,1816295,1808775,1813040,1282873,-0.1905082447570361
2019-03-21,1824280.0,1827955,1817030,1823670,2382960,-0.0960379989525718
2019-03-22,1806865.0,1828440,1818375,1823945,1852898,0.061080891417255
2019-03-25,1807990.0,1811615,1800700,1805060,2296827,-1.0935543294253507
2019-03-26,1813950.0,1812440,1804475,1808470,1189230,0.2397912687665505
2019-03-27,1804820.0,1818125,1806965,1810750,1578447,-0.0263333839550082
2019-03-28,1811660.0,1809110,1802170,1806115,1109320,-0.3011015418397413
2019-03-29,1825725.0,1818305,1807610,1814980,1658209,0.5326897976156633
2019-04-01,1844060.0,1842175,1831510,1837805,1856846,0.8493203831177498
2019-04-02,1847940.0,1848285,1840540,1844780,1650075,0.3797668078197649
2019-04-03,1850980.0,1853955,1843905,1850645,1661781,0.2707378914024055
2019-04-04,1852800.0,1854525,1848185,1851830,1714554,0.1125506020259106
2019-04-05,1859650.0,1856730,1849225,1852505,1391427,0.0551748558719476
2019-04-08,1862820.0,1863855,1853730,1858410,1267930,0.3112020441110044
2019-04-09,1860050.0,1866160,1858470,1862230,1737445,0.109105278080536
2019-04-10,1863445.0,1863935,1856910,1861830,914506,-0.0012076203497319
2019-04-11,1881525.0,1886635,1879015,1882525,1629071,0.1470623076426012
2019-04-12,1885170.0,1883770,1878655,1881550,2176914,0.0205053895306136
2019-04-15,1883240.0,1888695,1880940,1884145,1670519,0.1497292452470516
2019-04-16,1887050.0,1889720,1878890,1885900,1791889,0.1758431227959842
2019-04-17,1880680.0,1891025,1883705,1888160,1945305,-0.0159935239305997
2019-04-18,1880970.0,1884160,1874645,1878430,2168677,-0.6593856548125459
2019-04-19,1885405.0,1886180,1878130,1883700,722290,0.3691611631320457
2019-04-22,1886845.0,1893450,1878715,1885580,2123528,-0.002565913917165
2019-04-23,1948125.0,1949735,1942365,1946810,1231731,0.0124876307522479
2019-04-24,1945845.0,1952575,1941470,1946505,1579822,0.022206115337723
2019-04-25,1940085.0,1949860,1942225,1946525,1099927,-0.0243270457444704
2019-04-26,1938670.0,1943425,1936270,1939875,1110315,-0.3340035477261573
2019-04-29,1942940.0,1944620,1934185,1940430,1944737,0.3261174138680839
2019-04-30,1945585.0,1946645,1938620,1943455,892517,0.1396577700185137
2019-05-02,1938960.0,1949890,1939940,1944230,1007107,0.0642267362474766
2019-05-03,1986130.0,1992255,1984820,1988575,1595267,-0.2429533846270079
2019-05-07,1981570.0,1990505,1979065,1984025,1614996,-0.3700618361489117
2019-05-08,1977325.0,1987885,1975785,1982115,1234910,-0.0988592899516499
2019-05-09,1972630.0,1982915,1966705,1973675,1660968,-0.9424532008252344
2019-05-10,1961650.0,1980245,1961950,1970630,2097306,-0.3275557265952613
2019-05-13,1957770.0,1969520,1955890,1963200,1424988,-0.5344036095556963
2019-05-14,1965220.0,1967205,1949225,1960180,1724959,-0.2303336038483636
2019-05-15,1967595.0,1972685,1960310,1967155,1139631,0.6965826693090481
2019-05-16,1968260.0,1972385,1963115,1968430,1244073,-0.0178879053049147
2019-05-17,1965215.0,1973840,1961050,1966735,1114630,-0.2214101735218238
2019-05-20,1962395.0,1969015,1959445,1963620,1147487,-0.3448966652174682
2019-05-21,1958800.0,1967520,1956505,1961445,1080331,-0.1065378349771639
2019-05-22,1951215.0,1963400,1954740,1958695,1028548,-0.0645719031442673
2019-05-23,1941020.0,1954970,1944920,1949380,1599454,-0.4961336916832163
2019-05-24,1938600.0,1945500,1935160,1939650,1941664,-0.5726234685681018
2019-05-27,1941730.0,1943440,1933390,1939245,967398,-0.0175813664288636
2019-05-28,1936695.0,1947120,1938670,1943095,823227,0.3067768480599292
2019-05-29,1939695.0,1943785,1931805,1938760,1128972,-0.3883269532009253
2019-05-30,1933390.0,1943905,1934525,1939810,992825,0.0173651981017289
2019-05-31,1925635.0,1939755,1929300,1935160,2360694,0.1577621913460483
2019-06-03,1927650.0,1933205,1918950,1926635,3089237,-0.2582901078298344
2019-06-04,1930175.0,1932440,1923050,1927610,1852771,0.2029934057495758
2019-06-05,1931500.0,1935090,1925895,1930635,1702273,0.2864382160098181
2019-06-07,1940965.0,1934895,1927740,1931955,2469613,0.0683132848258696
2019-06-10,1944275.0,1947200,1936130,1942325,2973762,0.6873934290456378
2019-06-11,1945710.0,1951230,1939530,1946575,1196716,0.3096543202280868
2019-06-12,1941565.0,1949955,1939865,1944420,1690143,0.0383430254657878
2019-06-13,1942940.0,1948925,1935675,1943865,2363477,0.0575787748309724
2019-06-14,1941525.0,1948335,1938580,1943830,2203255,-0.0889479088098946
2019-06-17,1979325.0,1984850,1978060,1981450,2429137,-0.1851004191956091
2019-06-18,1989940.0,1982890,1975970,1979815,1028791,-0.0479353636629043
2019-06-19,1990520.0,1995160,1985180,1990750,2530627,0.6180310592400987
2019-06-20,2003055.0,2000330,1982915,1992035,2295121,-0.0467631786380664
2019-06-21,1996345.0,2010050,1990565,1996165,2917300,0.1526258194385407
2019-06-24,1994975.0,2001330,1992235,1997160,1775779,-0.1585492870384945
2019-06-25,1992785.0,2000135,1986310,1993455,2105683,-0.1189806983753519
2019-06-26,1993345.0,1998150,1989265,1994385,1561777,-0.0539397611810331
2019-06-27,1991345.0,1998200,1988520,1992825,1095787,-0.2550708122423046
2019-06-28,1995180.0,1998030,1987440,1991040,1304552,-0.1894141019274064
2019-07-01,1997640.0,2005775,1989545,2000280,1542675,0.5627678059433475
2019-07-02,1991570.0,2004895,1993690,2000980,1354561,0.1039081802669084
2019-07-03,1993965.0,1996755,1986560,1991060,3162412,-0.4994416877925001
2019-07-04,1993660.0,1998380,1987410,1992245,1625399,0.0375195931625463
2019-07-05,1989670.0,1997075,1989600,1993430,1354196,0.187397223149585
2019-07-08,1986670.0,1997930,1982950,1989570,2375130,-0.3449393782916596
2019-07-09,1986880.0,1990805,1979765,1983875,2058039,-0.6649375748612951
2019-07-10,1990860.0,1991000,1982035,1986880,1968160,0.0966029327842373
2019-07-11,1990645.0,1996140,1986045,1991710,2274370,0.2387873894545158
2019-07-12,1991075.0,1995905,1988070,1993205,1580918,0.1157539326691919
2019-07-15,1991735.0,1996155,1985395,1991305,1382953,-0.1009576495429924
2019-07-16,1985145.0,1996465,1987835,1991810,1700379,0.1083090452875939
2019-07-17,1979165.0,1988470,1981085,1984425,2078647,-0.4487008233160781
2019-07-18,1980385.0,1985095,1973835,1980055,2166836,-0.2861315865626046
2019-07-19,1982935.0,1987350,1975695,1981720,2464893,0.2257856337891255
2019-07-22,1981445.0,1987840,1976805,1982315,2135977,0.0917308063792768
2019-07-23,1982760.0,1985350,1977640,1982120,1378455,0.0547868610462868
2019-07-24,1979125.0,1986770,1978565,1982230,1755281,-0.0697125487618031
2019-07-25,1978140.0,1983205,1975275,1979690,1884749,-0.2827204175929367
2019-07-26,1994340.0,2001910,1994010,1998645,1071627,-0.1713470135117614
2019-07-29,1997720.0,1998120,1990105,1994000,1881702,-0.5219560460535452
2019-07-30,1998130.0,2002115,1993760,1997850,2334853,0.0776022776642332
2019-07-31,1997435.0,2002780,1994615,1999700,1357051,0.0624789146922732
